#   RA         Dec     z_cl    N_mem logMs  z_bcg    ID
349.540947  -0.663664 0.5183  14.294 12.192 0.50760 C19a1nW18459
349.548483   1.706729 0.8169  11.886 12.024 -1.0    C19a1nW18460
349.549917   1.993264 0.9861  10.610 12.247 -1.0    C19a1nW18461
349.566409   0.087699 0.7723  12.535 12.139 -1.0    C19a1nW18462
349.589218   0.032235 1.1500  11.977 12.241 -1.0    C19a1nW18463
349.598891   1.823004 0.6520  16.286 12.226 0.65702 C19a1nW18464
349.603134   0.874982 0.5428  10.299 12.203 -1.0    C19a1nW18465
349.616541   0.827065 0.8594  11.040 12.040 -1.0    C19a1nW18466
349.618197   0.560179 0.7416  38.320 12.588 0.75120 C19a1nW18467
349.620673  -0.485419 0.1879  13.900 12.123 0.18631 C19a1nW18468
349.626801  -0.411442 0.3920  22.179 12.472 0.38177 C19a1nW18469
349.637389   2.222154 0.8519  14.692 12.193 -1.0    C19a1nW18470
349.640781  -0.628929 0.5560  12.375 12.048 -1.0    C19a1nW18471
349.669599   2.285639 0.6430  10.690 12.058 -1.0    C19a1nW18472
349.717484  -0.641065 0.4337  10.583 11.929 0.42306 C19a1nW18473
349.722942  -0.552696 1.1560  10.117 12.078 -1.0    C19a1nW18474
349.741769   0.025131 0.6040  10.065 12.351 -1.0    C19a1nW18475
349.757649   2.100052 0.9960  12.587 12.165 -1.0    C19a1nW18476
349.762417   2.248712 0.7080  15.937 12.142 -1.0    C19a1nW18477
349.765012   1.591942 0.8652  10.548 12.027 -1.0    C19a1nW18478
349.768989   0.977265 0.4157  11.924 12.067 -1.0    C19a1nW18479
349.769443  -0.660310 0.5980  10.269 12.269 -1.0    C19a1nW18480
349.775099  -0.240773 0.8440  14.954 12.266 -1.0    C19a1nW18481
349.814148   2.085610 0.7500  11.842 12.166 -1.0    C19a1nW18482
349.821052   2.156016 0.4696  15.559 12.254 -1.0    C19a1nW18483
349.877141   1.212001 1.1900  10.696 12.281 -1.0    C19a1nW18484
349.878131   1.823841 0.8335  24.094 12.480 -1.0    C19a1nW18485
349.882585   1.261144 0.8809  12.015 11.979 -1.0    C19a1nW18486
349.883812   1.105455 1.1939  12.524 12.308 -1.0    C19a1nW18487
349.907108   2.265930 0.8760  10.404 12.036 -1.0    C19a1nW18488
349.934008   1.774512 0.9953  11.814 12.126 -1.0    C19a1nW18489
349.938222   1.861915 0.5049  14.177 12.474 0.48420 C19a1nW18490
349.957945   0.508105 0.8900  26.046 12.587 -1.0    C19a1nW18491
349.989774   0.629663 0.8680  34.419 12.580 -1.0    C19a1nW18492
349.990624   0.976052 0.8857  17.740 12.146 -1.0    C19a1nW18493
349.992903   1.730555 1.1841  11.533 12.399 -1.0    C19a1nW18494
349.997809   1.860283 0.7380  12.718 12.321 -1.0    C19a1nW18495
350.021445   1.744778 0.6540  10.334 11.978 -1.0    C19a1nW18496
350.030346   0.550996 0.9140  19.358 12.151 -1.0    C19a1nW18497
350.043993   1.158027 0.4202  11.916 12.295 0.38542 C19a1nW18498
350.047850   0.052388 0.6141  10.774 12.203 0.60504 C19a1nW18499
350.069623   2.299987 0.8181  12.808 12.184 -1.0    C19a1nW18500
350.073989   1.852720 0.4040  16.228 12.558 -1.0    C19a1nW18501
350.083789   1.950285 1.0321  20.458 12.208 -1.0    C19a1nW18502
350.100407   1.810326 0.7027  15.631 12.475 0.65738 C19a1nW18503
350.102857   1.781054 1.0919  10.302 12.176 -1.0    C19a1nW18504
350.115593  -0.595860 0.5700  20.525 12.241 0.55792 C19a1nW18505
350.159068   1.866701 0.9160  10.132 11.988 -1.0    C19a1nW18506
350.198189   2.016726 1.0128  11.166 12.138 -1.0    C19a1nW18507
350.210885   1.939558 1.0925  11.878 12.087 -1.0    C19a1nW18508
350.213598   1.348959 1.1320  12.687 12.164 -1.0    C19a1nW18509
350.219870   2.545853 0.7200  13.496 12.176 -1.0    C19a1nW18510
350.236504   2.090104 0.8380  10.854 11.980 -1.0    C19a1nW18511
350.256930   0.149248 0.5240  11.595 12.163 0.48813 C19a1nW18512
350.262092   1.333088 1.0980  19.642 12.440 -1.0    C19a1nW18513
350.264332   0.844244 0.8520  17.980 12.036 -1.0    C19a1nW18514
350.272875   2.338909 0.7596  16.381 12.452 -1.0    C19a1nW18515
350.281216   0.245981 0.8772  12.561 12.002 -1.0    C19a1nW18516
350.286508   0.852484 1.1680  10.030 12.261 -1.0    C19a1nW18517
350.287076   2.384261 1.1832  15.921 12.158 -1.0    C19a1nW18518
350.297727   1.590081 1.1899  13.223 12.333 -1.0    C19a1nW18519
350.298884  -0.660211 0.4400  10.129 11.851 0.43321 C19a1nW18520
350.316404   1.077958 0.7595  10.613 12.104 0.76548 C19a1nW18521
350.330746   2.134037 1.1079  10.957 12.170 -1.0    C19a1nW18522
350.338655   0.855696 0.7279  10.863 12.196 -1.0    C19a1nW18523
350.347328   2.001778 1.1040  10.906 12.107 -1.0    C19a1nW18524
350.375625   1.000613 0.7420  11.560 12.253 -1.0    C19a1nW18525
350.401212   0.640088 0.7380  15.544 12.200 -1.0    C19a1nW18526
350.405701   2.444142 1.0160  12.639 12.048 -1.0    C19a1nW18527
350.435841   1.916935 0.8440  16.901 12.066 -1.0    C19a1nW18528
350.482172   1.909055 0.4460  14.518 12.214 0.43794 C19a1nW18529
350.484605   1.011437 0.7665  12.284 12.119 -1.0    C19a1nW18530
350.485191   2.022838 1.0102  11.117 12.220 -1.0    C19a1nW18531
350.517435   1.560346 0.4993  10.656 12.439 0.47847 C19a1nW18532
350.520429   2.329480 1.0059  15.159 12.310 -1.0    C19a1nW18533
350.521107   0.341282 0.9140  12.972 12.236 -1.0    C19a1nW18534
350.542044   1.314276 1.0400  15.641 12.242 -1.0    C19a1nW18535
350.570757   1.351135 1.1900  10.099 12.212 -1.0    C19a1nW18536
350.584886   1.198054 0.9460  10.401 12.080 -1.0    C19a1nW18537
350.606443   1.069187 0.1100  13.805 11.875 0.11940 C19a1nW18538
350.606914  -0.146576 0.7160  10.131 12.193 0.69738 C19a1nW18539
350.622627   0.405416 0.4900  16.586 12.306 0.47817 C19a1nW18540
350.623645  -0.372935 0.2960  16.891 12.336 0.28196 C19a1nW18541
350.629813   1.931984 1.0085  10.678 12.187 -1.0    C19a1nW18542
350.648101   0.025704 0.7514  12.570 12.279 -1.0    C19a1nW18543
350.653324  -0.583054 1.0517  17.601 12.302 -1.0    C19a1nW18544
350.653804   2.105997 1.0020  14.076 12.342 -1.0    C19a1nW18545
350.655193   0.160842 0.7260  10.795 12.251 -1.0    C19a1nW18546
350.657024   0.993372 1.3653  12.874 12.200 -1.0    C19a1nW18547
350.687506  -0.559886 0.5923  15.410 12.233 0.58997 C19a1nW18548
350.700760   1.470242 0.2900  12.723 12.258 -1.0    C19a1nW18549
350.703361   1.788202 0.5900  16.876 12.510 0.58054 C19a1nW18550
350.708254   1.363360 1.1861  20.264 12.295 -1.0    C19a1nW18551
350.734676   0.720704 0.7560  11.117 12.253 -1.0    C19a1nW18552
350.765619   1.198975 0.3276  16.256 12.437 0.33965 C19a1nW18553
350.791947   1.192108 0.7776  10.297 12.139 -1.0    C19a1nW18554
350.801486   1.556459 0.9987  13.084 12.316 -1.0    C19a1nW18555
350.803884   2.292167 0.2940  31.145 12.316 -1.0    C19a1nW18556
350.807563  -0.548745 0.8178  16.651 12.267 -1.0    C19a1nW18557
350.809452   0.991656 0.7481  14.755 12.254 -1.0    C19a1nW18558
350.819428   1.060845 0.3340  15.507 12.352 0.33881 C19a1nW18559
350.829503   0.810373 0.7340  17.008 12.421 -1.0    C19a1nW18560
350.855386   1.173298 0.7579  10.004 12.135 0.75036 C19a1nW18561
350.862746   1.409228 0.4639  23.246 12.512 -1.0    C19a1nW18562
350.866464  -0.711380 0.8252  11.122 12.135 -1.0    C19a1nW18563
350.878352   1.852778 0.6120  10.550 12.351 -1.0    C19a1nW18564
350.888817  -0.078878 0.7203  20.349 12.357 0.69871 C19a1nW18565
350.912001   1.873730 0.5280  10.009 12.074 0.51635 C19a1nW18566
350.912437   1.368514 0.2760  11.673 12.247 -1.0    C19a1nW18567
350.926458   2.124306 0.6060  13.020 12.033 -1.0    C19a1nW18568
350.931742   2.311307 0.9960  12.539 12.110 -1.0    C19a1nW18569
350.938614  -0.513376 0.8259  13.102 12.141 -1.0    C19a1nW18570
350.960293   0.191807 0.7160  14.508 12.359 -1.0    C19a1nW18571
350.973724   0.714477 0.7480  13.989 12.447 -1.0    C19a1nW18572
350.974880   1.808618 0.5980  39.823 12.755 0.58973 C19a1nW18573
351.008236   0.102335 0.9067  14.623 12.132 -1.0    C19a1nW18574
351.030996   2.253135 0.6199  10.706 12.078 -1.0    C19a1nW18575
351.032090   1.431430 0.1960  12.407 12.129 -1.0    C19a1nW18576
351.035686  -0.175973 0.9500  16.272 12.186 -1.0    C19a1nW18577
351.037937   1.509726 0.5856  12.697 12.167 -1.0    C19a1nW18578
351.050952   0.253983 0.7067  16.603 12.354 -1.0    C19a1nW18579
351.052996   2.046288 1.0497  10.300 12.074 -1.0    C19a1nW18580
351.089966   0.319074 0.1568  28.387 12.325 0.14946 C19a1nW18581
351.090583   2.105174 0.1937  60.185 12.649 0.19665 C19a1nW18582
351.118288  -0.809646 0.1085  11.238 11.975 0.10157 C19a1nW18583
351.156274   1.756380 0.5960  11.845 12.107 -1.0    C19a1nW18584
351.161753   1.615676 0.5880  21.852 12.297 -1.0    C19a1nW18585
351.184889   2.043136 0.2420  11.425 11.974 0.24330 C19a1nW18586
351.186365  -0.218817 0.8080  13.478 12.174 -1.0    C19a1nW18587
351.188225   1.879846 0.6800  14.982 12.352 -1.0    C19a1nW18588
351.227081   0.081361 0.8151  14.756 11.988 -1.0    C19a1nW18589
351.241685   1.376087 0.9350  10.704 12.251 -1.0    C19a1nW18590
351.271824   1.033855 0.7000  12.593 12.144 -1.0    C19a1nW18591
351.277472   0.655675 0.6900  28.404 12.461 0.67326 C19a1nW18592
351.289561  -0.718064 1.0060  12.090 12.077 -1.0    C19a1nW18593
351.293999  -0.388208 0.4880  11.700 12.125 -1.0    C19a1nW18594
351.302173   1.388706 0.8050  10.606 12.157 -1.0    C19a1nW18595
351.308772   1.185999 1.2732  10.198 12.206 -1.0    C19a1nW18596
351.313652   0.520348 0.5369  10.514 12.035 0.52492 C19a1nW18597
351.322877  -0.619847 0.3320  12.494 12.330 0.25422 C19a1nW18598
351.326218   0.746418 1.2000  11.464 12.288 -1.0    C19a1nW18599
351.333614   1.478441 1.0375  11.441 12.249 -1.0    C19a1nW18600
351.346049   1.383008 0.6949  13.617 12.432 0.67638 C19a1nW18601
351.354706  -0.262712 0.9396  12.141 12.092 -1.0    C19a1nW18602
351.361415   0.542512 0.9920  11.908 12.116 -1.0    C19a1nW18603
351.387414   1.914428 0.8640  11.020 12.194 -1.0    C19a1nW18604
351.395298   2.263137 0.2600  14.380 12.120 -1.0    C19a1nW18605
351.411124   1.452108 1.0200  10.328 12.170 -1.0    C19a1nW18606
351.414102   0.972510 0.2257  10.600 12.057 0.21494 C19a1nW18607
351.417926  -0.186555 0.5780  20.359 12.539 0.56907 C19a1nW18608
351.421345   2.011210 1.1701  10.617 12.008 -1.0    C19a1nW18609
351.422455  -0.336941 0.6031  13.152 12.150 0.58073 C19a1nW18610
351.424144   0.402700 1.0640  10.970 12.225 -1.0    C19a1nW18611
351.452694  -0.398166 0.4560  10.512 12.172 -1.0    C19a1nW18612
351.462152   0.725775 1.1900  10.388 12.287 -1.0    C19a1nW18613
351.469843   1.780477 0.9955  10.725 12.105 -1.0    C19a1nW18614
351.484429   1.079390 1.2061  12.448 12.377 -1.0    C19a1nW18615
351.496608   0.325634 1.0020  13.681 12.165 -1.0    C19a1nW18616
351.503736  -0.061438 0.5880  11.101 12.116 -1.0    C19a1nW18617
351.505516   0.571976 0.6957  12.398 12.376 0.66269 C19a1nW18618
351.522772   1.774243 0.4287  27.399 12.365 -1.0    C19a1nW18619
351.539759   0.634187 1.1981  12.814 12.401 -1.0    C19a1nW18620
351.541131   2.246089 0.6060  18.080 12.373 -1.0    C19a1nW18621
351.558894   0.949471 0.9963  10.453 12.186 -1.0    C19a1nW18622
351.569224  -0.406032 0.9160  10.958 12.209 -1.0    C19a1nW18623
351.574507   0.500510 1.1740  40.409 12.675 -1.0    C19a1nW18624
351.579056   1.790581 0.4920  16.102 12.317 0.50288 C19a1nW18625
351.587643   0.112346 0.4400  10.845 12.082 0.42613 C19a1nW18626
351.590029   2.255180 0.6803  21.375 12.364 -1.0    C19a1nW18627
351.592572   0.347295 1.1550  17.036 12.392 -1.0    C19a1nW18628
351.603115   2.175030 1.0220  10.199 11.851 -1.0    C19a1nW18629
351.633753   0.157765 1.0220  13.598 12.186 -1.0    C19a1nW18630
351.640240   0.625359 0.7620  17.191 12.233 -1.0    C19a1nW18631
351.644097   0.768998 0.7800  12.577 12.298 -1.0    C19a1nW18632
351.652812   0.126571 0.5780  10.129 12.191 0.55828 C19a1nW18633
351.689244   1.117621 0.2740  55.544 12.687 -1.0    C19a1nW18634
351.740619   0.695869 1.0752  19.193 12.332 -1.0    C19a1nW18635
351.776806   1.585899 0.5000  19.326 12.395 -1.0    C19a1nW18636
351.777523  -0.399999 0.3160  11.230 12.284 0.27940 C19a1nW18637
351.801767   0.019947 0.8273  11.012 12.126 0.86619 C19a1nW18638
351.828375  -0.450471 1.0282  16.925 12.114 -1.0    C19a1nW18639
351.839171  -0.192173 0.9720  10.556 12.252 -1.0    C19a1nW18640
351.863437  -0.509560 0.7340  10.369 12.239 -1.0    C19a1nW18641
351.866551  -0.749262 1.1599  10.415 12.137 -1.0    C19a1nW18642
351.886692  -0.018470 0.4339  14.394 12.377 0.41634 C19a1nW18643
351.890125   0.607420 0.4639  17.612 12.409 -1.0    C19a1nW18644
351.905129   1.547804 0.4900  11.615 12.102 -1.0    C19a1nW18645
351.905271   0.448055 0.7420  11.854 12.188 -1.0    C19a1nW18646
351.907648   1.908466 0.4356  12.913 12.117 -1.0    C19a1nW18647
351.935010   0.868511 0.2760  14.918 12.118 -1.0    C19a1nW18648
351.936807   0.957521 0.6366  21.285 12.403 0.64596 C19a1nW18649
351.943287  -0.741302 0.5880  10.079 12.259 -1.0    C19a1nW18650
351.987838   1.437820 0.7544  18.237 12.475 -1.0    C19a1nW18651
352.006361   1.232901 0.6300  13.554 12.237 -1.0    C19a1nW18652
352.020072   1.089597 0.6740  11.266 12.286 -1.0    C19a1nW18653
352.021193   1.811421 0.4292  11.338 12.072 -1.0    C19a1nW18654
352.038531   0.185912 0.2740  14.821 12.300 0.27683 C19a1nW18655
352.079246   0.962115 1.1940  13.232 12.261 -1.0    C19a1nW18656
352.086773  -0.150165 0.9320  15.122 12.282 -1.0    C19a1nW18657
352.095870   0.390248 0.4240  22.535 12.459 0.40785 C19a1nW18658
352.103430   1.991246 0.6515  13.079 12.224 -1.0    C19a1nW18659
352.157182  -0.697647 0.2070  12.798 11.938 -1.0    C19a1nW18660
352.217112   0.090055 0.9939  12.050 12.040 -1.0    C19a1nW18661
352.229801   0.762499 0.4995  12.456 12.160 0.49620 C19a1nW18662
352.233486   1.664257 0.4310  10.658 12.164 -1.0    C19a1nW18663
352.262527   2.008138 0.7200  11.617 12.315 0.71167 C19a1nW18664
352.281909   1.181861 0.4792  16.514 12.183 0.47863 C19a1nW18665
352.282678  -0.247448 0.8173  16.477 12.108 -1.0    C19a1nW18666
352.297338   1.649786 0.7904  11.957 12.014 -1.0    C19a1nW18667
352.308875   2.074741 0.8068  18.219 12.346 -1.0    C19a1nW18668
352.312526   0.948130 0.7420  23.815 12.382 -1.0    C19a1nW18669
352.322228   0.259797 0.6300  14.064 12.127 0.59182 C19a1nW18670
352.338380   1.491445 0.5763  11.101 12.231 0.59185 C19a1nW18671
352.341659   2.114162 0.6640  16.691 12.243 0.64770 C19a1nW18672
352.345173  -0.143134 0.8173  17.378 12.290 -1.0    C19a1nW18673
352.348739  -0.815431 0.3200  32.180 12.348 0.30072 C19a1nW18674
352.364569  -0.149269 1.0200  13.182 12.302 -1.0    C19a1nW18675
352.402060   0.210661 0.4410  10.644 11.908 -1.0    C19a1nW18676
352.402823  -0.293554 0.7305  15.174 12.228 -1.0    C19a1nW18677
352.424858  -0.417446 0.3020  11.099 12.065 0.29435 C19a1nW18678
352.441028  -0.632099 0.4237  12.256 12.163 0.42049 C19a1nW18679
352.451581  -0.165401 0.8820  24.687 12.260 -1.0    C19a1nW18680
352.454208   0.899833 0.5133  49.428 12.814 0.49845 C19a1nW18681
352.466122   0.724388 0.5000  14.776 12.513 0.49802 C19a1nW18682
352.495184   1.764581 1.1870  15.505 12.416 -1.0    C19a1nW18683
352.501263   1.492117 0.6980  10.328 11.883 -1.0    C19a1nW18684
352.503063   2.013890 0.6661  12.486 12.135 -1.0    C19a1nW18685
352.512606   0.985047 0.4800  18.198 12.339 -1.0    C19a1nW18686
352.521365   1.370077 0.7771  15.001 12.237 -1.0    C19a1nW18687
352.524174   0.952741 0.6500  21.525 12.380 0.63638 C19a1nW18688
352.558366  -0.404670 0.7300  10.773 12.139 -1.0    C19a1nW18689
352.578909  -0.205953 0.3948  10.401 11.923 0.42655 C19a1nW18690
352.580564   1.073795 0.5232  12.630 12.068 -1.0    C19a1nW18691
352.587812   1.720343 0.9480  12.602 11.997 -1.0    C19a1nW18692
352.598018   1.862260 0.7900  19.111 12.554 0.80773 C19a1nW18693
352.620492  -1.015958 1.1550  10.309 11.940 -1.0    C19a1nW18694
352.628832   0.636225 0.2734  24.588 12.400 -1.0    C19a1nW18695
352.640467  -0.240133 0.7838  10.677 12.195 -1.0    C19a1nW18696
352.672039   1.681819 0.7660  17.038 12.442 -1.0    C19a1nW18697
352.676930  -0.024206 0.7880  10.544 12.126 -1.0    C19a1nW18698
352.681176   1.974644 0.6940  15.729 12.259 -1.0    C19a1nW18699
352.698000  -0.042036 0.3087  13.870 12.214 0.29836 C19a1nW18700
352.712254   1.723200 1.0200  17.032 12.410 -1.0    C19a1nW18701
352.715691   1.753737 0.7679  17.751 12.387 -1.0    C19a1nW18702
352.719647  -0.180885 0.4940  16.428 12.229 0.48173 C19a1nW18703
352.742052   1.868983 0.6436  14.073 12.417 0.64509 C19a1nW18704
352.743448  -0.448563 0.5800  13.207 12.177 -1.0    C19a1nW18705
352.753634   0.386237 0.7622  24.845 12.499 -1.0    C19a1nW18706
352.754400   1.957650 1.1780  12.206 12.339 -1.0    C19a1nW18707
352.776663   0.004450 0.6260  10.270 12.240 -1.0    C19a1nW18708
352.783154   1.542541 1.1960  15.866 12.154 -1.0    C19a1nW18709
352.804512   2.280230 0.9496  17.907 12.176 -1.0    C19a1nW18710
352.810349   1.400176 1.1600  19.200 12.366 -1.0    C19a1nW18711
352.828311   0.579846 0.5000  18.197 12.318 0.45587 C19a1nW18712
352.832966   0.384334 0.9881  11.455 12.282 -1.0    C19a1nW18713
352.854253   0.115491 0.9959  11.175 12.280 -1.0    C19a1nW18714
352.860193   0.615249 0.2840  31.929 12.505 0.27394 C19a1nW18715
352.869746   1.324634 0.7100  10.064 12.119 -1.0    C19a1nW18716
352.876580   0.162781 0.6220  10.045 12.195 -1.0    C19a1nW18717
352.888478   2.120268 0.7350  17.718 12.341 -1.0    C19a1nW18718
352.898262   1.860565 0.7020  22.187 12.365 -1.0    C19a1nW18719
352.900925   0.563899 1.0109  10.518 12.137 -1.0    C19a1nW18720
352.908669   0.128395 0.2200  11.885 12.070 0.22382 C19a1nW18721
352.936147  -0.321845 0.8079  13.594 12.218 -1.0    C19a1nW18722
352.939297   1.317016 0.4791  15.062 12.236 0.47845 C19a1nW18723
352.957817   0.512075 0.6500  10.263 12.120 -1.0    C19a1nW18724
352.969367   1.508325 0.7920  13.452 12.269 -1.0    C19a1nW18725
352.985464   0.742943 1.0141  10.817 12.152 -1.0    C19a1nW18726
353.000176  -0.270062 0.9520  15.128 12.487 -1.0    C19a1nW18727
353.000954   1.035002 0.4800  15.018 12.401 0.48266 C19a1nW18728
353.006364   0.546061 0.4721  10.635 12.128 0.46851 C19a1nW18729
353.049711  -0.490143 1.0779  16.608 12.282 -1.0    C19a1nW18730
353.090820   0.962740 1.1619  13.091 12.247 -1.0    C19a1nW18731
353.117551   0.477789 0.2431  13.449 12.083 -1.0    C19a1nW18732
353.145056   1.049622 0.9995  26.592 12.407 -1.0    C19a1nW18733
353.149301  -0.051261 0.5144  16.698 12.456 -1.0    C19a1nW18734
353.163728  -0.230500 1.0920  30.467 12.553 -1.0    C19a1nW18735
353.169327  -0.342053 1.1680  14.698 12.332 -1.0    C19a1nW18736
353.182991  -0.534050 0.4651  11.305 11.934 0.46300 C19a1nW18737
353.189251   1.352704 1.2001  10.460 12.028 -1.0    C19a1nW18738
353.209379   1.678988 0.7192  11.986 12.269 0.69600 C19a1nW18739
353.218979   1.180664 0.4787  51.743 12.785 -1.0    C19a1nW18740
353.230577   0.756338 0.8660  10.970 12.060 -1.0    C19a1nW18741
353.231628   0.027566 1.2212  12.910 12.101 -1.0    C19a1nW18742
353.235332  -0.291768 0.4824  11.669 12.107 0.48452 C19a1nW18743
353.280950   1.942056 0.4780  12.780 12.353 0.47702 C19a1nW18744
353.291138   1.253325 0.6124  13.121 12.199 -1.0    C19a1nW18745
353.305986   1.843558 0.7280  13.838 12.303 -1.0    C19a1nW18746
353.312117   0.765840 0.9940  11.682 12.139 -1.0    C19a1nW18747
353.312488   1.004781 0.4693  27.434 12.301 0.48697 C19a1nW18748
353.314903  -0.828572 0.3703  10.588 12.132 -1.0    C19a1nW18749
353.340176  -0.131090 0.4980  10.714 12.051 0.48583 C19a1nW18750
353.340554   1.802231 1.1900  12.706 12.404 -1.0    C19a1nW18751
353.341155   1.062549 0.6380  23.374 12.471 0.62643 C19a1nW18752
353.355440  -0.298575 0.5146  10.335 12.130 -1.0    C19a1nW18753
353.358247   1.594219 1.0601  10.562 12.091 -1.0    C19a1nW18754
353.366240  -0.022746 0.5155  22.584 12.215 0.51201 C19a1nW18755
353.375937  -0.516770 0.8686  12.920 11.967 -1.0    C19a1nW18756
353.378333  -0.941535 0.5168  23.983 12.469 0.50816 C19a1nW18757
353.385937  -0.394174 1.0839  10.964 12.156 -1.0    C19a1nW18758
353.398769  -0.447722 0.9501  11.522 12.028 -1.0    C19a1nW18759
353.442436   1.730944 1.0753  10.777 12.042 -1.0    C19a1nW18760
353.442639   1.721054 0.3051  13.024 12.290 0.31619 C19a1nW18761
353.448551   0.900434 0.8626  12.083 12.077 -1.0    C19a1nW18762
353.473267  -0.615284 0.9140  10.682 12.327 -1.0    C19a1nW18763
353.473630   1.920471 0.8197  11.706 12.138 -1.0    C19a1nW18764
353.493876   1.517083 1.0764  10.495 12.140 -1.0    C19a1nW18765
353.524677   0.737287 1.2188  13.461 12.302 -1.0    C19a1nW18766
353.549937   0.995694 0.6750  15.219 12.391 0.65071 C19a1nW18767
353.575524   1.307450 0.8280  11.085 12.014 -1.0    C19a1nW18768
353.584361   1.233193 0.6640  10.448 12.157 -1.0    C19a1nW18769
353.589304  -0.641342 0.8903  14.712 12.171 -1.0    C19a1nW18770
353.601373  -0.438591 0.4680  53.793 12.808 0.46399 C19a1nW18771
353.642363  -0.451328 0.9321  10.179 12.127 -1.0    C19a1nW18772
353.667100  -0.627647 0.1856  10.358 11.764 0.18644 C19a1nW18773
353.683028   1.412649 0.5740  10.329 12.008 -1.0    C19a1nW18774
353.690679   0.801056 0.5000  14.901 12.291 -1.0    C19a1nW18775
353.705543   0.174292 0.7620  10.266 12.385 -1.0    C19a1nW18776
353.714632   0.805775 0.9850  12.728 12.238 -1.0    C19a1nW18777
